;;;;;;;;;;;;;;;;;;;;;
930;22/12/2007;20;28;37;46;49;55;0;73;5481;0,00;18.344,90;243,81;;;0,00;16.000.000,00;11.758.079,40;Sim;Não;
931;31/12/2007;7;17;19;34;36;39;0;245;14573;0,00;9.393,97;157,93;;;0,00;20.000.000,00;15.785.742,06;Sim;Não;
932;5/1/2008;2;17;21;36;42;53;1;196;10515;19.685.655,01;11.370,01;211,94;;RN;0,00;1.300.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: Tenente Ananias/RN.
933;9/1/2008;8;14;25;39;45;51;0;66;3308;0,00;11.712,22;233,68;;;0,00;3.000.000,00;1.352.761,06;Sim;Não;
934;12/1/2008;1;3;21;25;44;48;0;55;5101;0,00;17.289,83;186,42;;;0,00;15.000.000,00;12.508.366,08;Sim;Não;
935;16/01/2008;7;13;18;29;31;45;0;243;10898;0,00;5.396,61;120,33;;;0,00;17.000.000,00;14.803.274,65;Sim;Não;
936;19/01/2008;5;14;22;29;33;44;2;144;9280;8.699.137,89;10.297,63;159,79;;RJ;0,00;1.200.000,00;0,00;Não;Não;Ganhadores de 6 acertos: Rio de Janeiro/RJ e Porto Alegre/RS.
937;23/01/2008;2;21;22;30;41;52;0;20;1763;0,00;36.413,65;413,09;;;0,00;3.000.000,00;1.274.477,80;Sim;Não;
938;26/01/2008;15;27;35;50;57;59;0;39;3235;0,00;23.406,66;282,18;;;0,00;5.000.000,00;2.871.982,33;Sim;Não;
939;30/01/2008;6;19;23;37;49;50;0;103;5670;0,00;9.216,78;167,43;;;0,00;13.500.000,00;11.264.174,77;Sim;Não;
940;2/2/2008;5;25;31;33;37;51;0;109;6936;0,00;11.635,12;182,85;;;0,00;15.000.000,00;13.483.573,63;Sim;Não;
941;6/2/2008;10;11;15;27;53;60;0;37;3406;0,00;20.206,51;219,51;;;0,00;16.000.000,00;14.791.945,07;Sim;Não;
942;9/2/2008;5;8;18;42;52;59;0;73;5310;0,00;20.890,58;287,20;;;0,00;20.000.000,00;17.460.716,85;Sim;Não;
943;13/02/2008;3;12;23;41;47;58;1;116;7783;20.498.366,41;14.963,79;223,02;;RS;0,00;1.100.000,00;0,00;Não;Não;Ganhador de 6 acertos: Gravataí/RS.
944;16/02/2008;16;37;43;52;58;59;0;21;2669;0,00;38.432,28;302,39;;;0,00;11.000.000,00;9.017.085,00;Sim;Não;
945;20/02/2008;4;8;27;44;54;59;0;118;6615;0,00;9.974,16;177,92;;;0,00;13.000.000,00;11.076.748,93;Sim;Não;
946;23/02/2008;1;5;12;47;52;59;0;92;6373;0,00;15.029,80;216,97;;;0,00;16.000.000,00;13.496.546,46;Sim;Não;
947;27/02/2008;3;5;11;14;33;58;1;95;8955;16.035.424,27;15.271,45;162,01;;SP;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: TABOÃO DA SERRA/SP.
948;1/3/2008;22;41;44;46;52;54;0;30;2141;0,00;27.177,27;380,81;;;0,00;3.000.000,00;1.426.806,41;Sim;Não;
949;5/3/2008;1;23;41;44;51;52;0;28;2679;0,00;31.580,90;330,08;;;0,00;12.000.000,00;10.111.849,01;Sim;Não;
950;8/3/2008;23;41;42;48;49;59;0;43;3953;0,00;30.111,09;327,54;;;0,00;15.000.000,00;12.377.708,64;Sim;Não;
951;12/3/2008;14;24;34;39;49;55;0;41;3894;0,00;33.969,92;357,67;;;0,00;17.000.000,00;14.815.050,33;Sim;Não;
952;15/03/2008;2;11;18;27;30;54;0;132;7126;0,00;11.947,28;221,31;;;0,00;20.000.000,00;17.574.870,51;Sim;Não;
953;19/03/2008;1;16;39;42;48;55;1;71;5055;20.509.951,37;23.622,38;331,79;;MG;0,00;1.200.000,00;0,00;Não;Não;GANHADOR DA SENA: UBERLÂNDIA/MG
954;22/03/2008;5;8;18;24;33;57;0;81;5213;0,00;7.848,36;121,95;;;0,00;11.000.000,00;9.334.367,34;Sim;Não;
955;26/03/2008;5;12;21;32;33;35;2;90;6180;5.678.963,92;12.848,01;187,11;;MG;0,00;1.200.000,00;0,00;Não;Não;GANHADORES DE 6 ACERTOS: SANTA LUZIA/MG e SÃO JOSÉ DO RIO PRETO/SP.
956;29/03/2008;46;47;51;54;57;59;1;38;2468;1.385.109,95;20.828,72;320,70;;SP;0,00;1.300.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: GUARULHOS/SP.
957;2/4/2008;24;25;32;34;50;57;0;24;2210;0,00;30.247,28;328,48;;;0,00;2.500.000,00;1.270.385,50;Sim;Não;
958;5/4/2008;7;13;22;33;48;51;3;269;8718;978.205,14;3.535,28;109,09;;BA;0,00;1.300.000,00;0,00;Não;Não;GANHADORES DA SENA: SÃO PAULO/SP, FEIRA DE SANTANA/BA, RIO DE JANEIRO/RJ.
959;9/4/2008;3;5;11;33;39;57;0;138;7139;0,00;5.376,40;103,93;;;0,00;8.500.000,00;6.756.745,86;Sim;Não;
960;12/4/2008;6;18;19;33;34;53;0;73;4852;0,00;15.299,06;230,18;;;0,00;11.000.000,00;8.711.201,48;Sim;Não;
961;16/04/2008;2;4;16;21;36;53;0;81;7193;0,00;15.330,15;172,63;;;0,00;13.000.000,00;10.884.250,08;Sim;Não;
962;19/04/2008;2;11;40;48;49;55;1;41;3554;13.272.508,39;33.285,83;384,00;;RS;0,00;1.200.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: PORTO ALEGRE/RS.
963;23/04/2008;15;17;37;48;50;59;0;30;2644;0,00;20.269,81;229,99;;;0,00;2.300.000,00;1.064.165,04;Sim;Não;
964;26/04/2008;8;13;20;26;33;42;0;125;6128;0,00;7.097,23;144,77;;;0,00;11.000.000,00;9.139.860,10;Sim;Não;
965;30/04/2008;5;30;36;39;57;58;0;61;3934;0,00;18.625,79;288,81;;;0,00;13.000.000,00;11.128.162,61;Sim;Não;
966;3/5/2008;1;4;26;28;41;58;0;55;4397;0,00;21.206,52;265,26;;;0,00;15.000.000,00;13.169.290,24;Sim;Não;
967;7/5/2008;5;13;14;18;30;57;0;91;7445;0,00;15.768,06;192,74;;;0,00;18.000.000,00;15.680.353,75;Sim;Não;
968;10/5/2008;1;4;13;30;51;60;0;124;9572;0,00;13.308,65;172,41;;;0,00;22.000.000,00;18.568.330,65;Sim;Não;
969;14/05/2008;13;25;35;41;50;56;1;82;6898;21.823.614,22;22.684,90;269,67;;PE;0,00;11.000.000,00;0,00;Não;Não;GANHADOR DA SENA: PALMARES/PE.
970;17/05/2008;5;21;28;34;54;57;3;108;6144;3.712.467,76;10.992,48;193,23;;GO;0,00;1.300.000,00;0,00;Não;Não;GANHADORES DE 6 ACERTOS: CRISTALINA/GO, RECIFE/PE, SÃO PAULO/SP.
971;21/05/2008;4;11;14;33;44;45;0;66;4390;0,00;11.508,75;173,02;;;0,00;2.700.000,00;1.329.260,36;Sim;Não;
972;24/05/2008;15;18;31;33;34;56;3;723;4082;912.435,75;1.112,86;197,11;;PE;0,00;1.200.000,00;0,00;Não;Não;GANHADORES DE 6 ACERTOS: OSASCO/SP, BLUMENAU/SC E RECIFE/PE.
973;28/05/2008;1;8;30;36;47;53;0;36;2274;0,00;19.679,25;311,55;;;0,00;2.500.000,00;1.239.792,94;Sim;Não;
974;31/05/2008;12;16;20;31;38;45;0;93;4213;0,00;10.307,56;227,53;;;0,00;11.000.000,00;8.440.373,33;Sim;Não;
975;4/6/2008;9;30;33;37;40;41;0;55;4524;0,00;25.191,37;306,26;;;0,00;13.500.000,00;10.865.043,23;Sim;Não;
976;7/6/2008;14;23;25;28;38;53;0;74;6395;0,00;21.152,88;244,77;;;0,00;16.000.000,00;13.604.340,57;Sim;Não;
977;11/6/2008;3;5;7;9;17;32;1;452;24482;16.584.111,63;3.767,10;69,55;;SP;0,00;1.300.000,00;0,00;Não;Não;Ganhador de seis acertos: São Paulo/SP.
978;14/06/2008;12;16;18;27;42;58;0;69;4616;0,00;13.220,26;197,61;;;0,00;3.500.000,00;1.596.346,74;Sim;Não;
979;18/06/2008;3;15;28;31;39;51;0;42;3714;0,00;23.261,38;263,05;;;0,00;13.000.000,00;11.484.484,11;Sim;Não;
980;21/06/2008;15;17;29;35;36;59;0;88;6837;0,00;16.054,57;206,64;;;0,00;16.000.000,00;13.956.888,71;Sim;Não;
981;25/06/2008;1;8;34;41;53;58;0;74;4974;0,00;20.200,29;300,53;;;0,00;19.000.000,00;16.572.825,97;Sim;Não;
982;28/06/2008;8;12;24;40;43;49;0;125;8510;0,00;14.102,62;207,15;;;0,00;23.000.000,00;19.657.775,24;Sim;Não;
983;2/7/2008;16;22;32;38;40;45;1;244;9930;24.038.180,79;10.258,56;252,07;;SC;0,00;1.500.000,00;0,00;Não;Não;Ganhador de seis acertos: Ibirama/SC.
984;5/7/2008;4;10;20;43;46;47;0;38;2643;0,00;26.313,69;378,33;;;0,00;15.000.000,00;11.966.686,94;Sim;Não;
985;9/7/2008;4;16;18;46;56;59;0;55;4846;0,00;26.215,60;297,54;;;0,00;17.000.000,00;14.489.938,27;Sim;Não;
986;12/7/2008;6;15;19;24;31;32;0;120;7953;0,00;15.043,78;226,99;;;0,00;21.000.000,00;17.649.132,28;Sim;Não;
987;16/07/2008;13;27;31;34;47;58;0;193;10923;0,00;10.707,60;189,19;;;0,00;25.000.000,00;21.265.623,87;Sim;Não;
988;19/07/2008;8;17;46;48;56;60;0;73;6874;0,00;31.767,36;337,36;;;0,00;30.000.000,00;25.323.903,99;Sim;Não;
989;23/07/2008;2;21;27;29;32;38;0;130;10296;0,00;23.437,38;295,93;;;0,00;52.000.000,00;44.005.353,43;Sim;Não;
990;26/07/2008;2;10;15;18;29;39;2;290;20863;26.586.140,51;18.062,91;251,08;;MG;0,00;2.000.000,00;0,00;Não;Não;Ganhadores da Sena: Belo Horizonte/MG e Ji,Paraná/RO.
991;30/07/2008;8;9;15;38;41;60;0;36;3028;0,00;26.823,95;318,91;;;0,00;4.000.000,00;1.689.908,71;Sim;Não;
992;2/8/2008;1;4;6;8;25;28;0;330;13216;0,00;3.731,21;93,17;;;0,00;6.000.000,00;3.844.685,43;Sim;Não;
993;6/8/2008;5;24;25;26;42;60;0;68;5121;0,00;18.539,43;246,18;;;0,00;8.500.000,00;6.166.992,80;Sim;Não;
994;9/8/2008;3;20;29;40;44;58;0;47;3838;0,00;31.786,28;389,25;;;0,01;25.000.000,00;21.402.602,80;Sim;Não;
995;13/08/2008;4;16;31;36;54;55;0;76;6790;0,00;24.991,48;279,73;;;0,00;30.000.000,00;24.901.410,33;Sim;Não;
996;16/08/2008;7;15;20;21;23;29;2;165;11901;14.458.257,67;13.209,87;183,15;;SC;0,00;1.500.000,00;0,00;Não;Não;Ganhadores da Sena: Barretos/SP e Joinville/SC.
997;20/08/2008;9;17;18;32;53;55;0;40;3203;0,00;22.382,42;279,52;;;0,00;3.600.000,00;1.649.230,73;Sim;Não;
998;23/08/2008;3;4;21;22;28;32;0;40;4526;0,00;27.708,98;244,89;;;0,00;6.000.000,00;3.690.945,05;Sim;Não;
999;27/08/2008;18;24;36;44;55;58;0;103;6681;0,00;11.227,56;173,09;;;0,00;17.000.000,00;14.203.313,76;Sim;Não;
1000;30/08/2008;29;38;39;49;53;58;0;41;3771;0,00;42.451,22;461,55;;;0,00;21.000.000,00;17.409.498,46;Sim;Não;
1001;3/9/2008;12;15;27;37;51;60;0;87;7074;0,00;22.084,42;271,60;;;0,00;25.000.000,00;20.948.817,14;Sim;Não;
1002;6/9/2008;3;7;25;31;40;58;1;174;10015;24.880.988,57;12.267,86;213,14;;MG;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: LAVRAS/MG.
1003;10/9/2008;5;10;16;23;26;27;1;86;5694;1.609.524,90;10.159,79;153,45;;PE;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: CABO DE SANTO AGOSTINHO/PE.
1004;13/09/2008;29;40;43;44;45;47;0;34;2419;0,00;27.732,08;389,79;;;0,00;13.000.000,00;10.552.054,80;Sim;Não;
1005;17/09/2008;4;6;12;37;41;42;1;67;5871;12.989.451,54;19.748,63;225,37;;RJ;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: RIO DE JANEIRO/RJ.
1006;20/09/2008;2;4;17;33;48;55;1;136;5935;1.675.260,09;6.686,96;153,23;;MG;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: JUIZ DE FORA/MG.
1007;24/09/2008;4;27;36;37;49;52;0;46;2884;0,00;17.494,40;279,04;;;0,00;3.500.000,00;1.482.420,65;Sim;Não;
1008;27/09/2008;7;13;15;34;42;48;0;159;8123;0,00;6.334,47;124,00;;;0,00;5.000.000,00;3.337.751,69;Sim;Não;
1009;1/10/2008;1;6;12;29;34;58;2;111;5083;2.591.825,61;9.027,57;197,14;;PA;0,00;8.000.000,00;0,00;Não;Não;GANHADORES DE 6 ACERTOS: BELÉM/PA e BARUERI/SP.
1010;4/10/2008;2;3;13;37;46;54;0;61;4679;0,00;18.487,52;241,02;;;0,00;10.000.000,00;7.920.807,17;Sim;Não;
1011;8/10/2008;2;11;21;30;35;52;0;113;3889;0,00;10.999,46;319,60;;;0,00;12.500.000,00;10.210.432,01;Sim;Não;
1012;11/10/2008;14;19;40;47;55;58;0;43;3755;0,00;34.250,51;392,21;;;0,00;16.000.000,00;12.923.432,48;Sim;Não;
1013;15/10/2008;7;9;12;19;20;41;1;178;10125;15.668.367,92;8.371,40;147,17;;SP;0,00;1.600.000,00;0,00;Não;Não;Ganhador de seis acertos: Bertioga/SP.
1014;18/10/2008;8;9;25;41;57;60;0;65;3861;0,00;13.760,77;231,66;;;0,00;11.000.000,00;8.859.049,04;Sim;Não;
1015;22/10/2008;3;8;17;26;28;49;0;110;8105;0,00;11.111,50;150,81;;;0,00;14.000.000,00;11.110.589,81;Sim;Não;
1016;25/10/2008;5;9;11;20;25;60;1;174;9476;13.814.409,97;8.435,56;154,89;;PB;0,00;1.600.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: JOÃO PESSOA/PB.
1017;29/10/2008;6;19;31;34;51;56;0;36;2885;0,00;21.980,86;274,29;;;0,00;3.000.000,00;1.457.677,69;Sim;Não;
1018;1/11/2008;9;24;44;51;55;58;0;35;4170;0,00;29.464,79;247,31;;;0,00;5.000.000,00;3.357.381,15;Sim;Não;
1019;5/11/2008;4;13;23;29;46;47;0;77;6124;0,00;14.084,12;177,09;;;0,00;15.000.000,00;11.835.965,99;Sim;Não;
1020;8/11/2008;1;2;19;32;39;52;0;56;4646;0,00;27.920,81;336,54;;;0,00;18.000.000,00;14.716.218,54;Sim;Não;
1021;12/11/2008;2;33;42;43;51;55;1;46;4247;17.819.642,97;36.624,26;396,69;;MG;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: BELO HORIZONTE/MG.
1022;16/11/2008;5;21;31;39;40;56;0;21;1505;0,00;31.512,19;439,70;;;0,00;3.000.000,00;1.219.024,12;Sim;Não;
1023;19/11/2008;2;7;8;18;40;45;0;65;4937;0,00;14.980,07;197,23;;;0,00;5.000.000,00;3.012.691,11;Sim;Não;
1024;22/11/2008;18;22;28;29;39;53;0;23;2722;0,00;48.677,51;411,31;;;0,00;15.000.000,00;12.026.299,10;Sim;Não;
1025;26/11/2008;10;27;28;29;40;52;0;34;3705;0,00;44.097,09;404,67;;;0,00;18.000.000,00;14.788.169,28;Sim;Não;
1026;29/11/2008;6;10;17;33;51;53;0;92;7192;0,00;19.600,34;250,73;;;0,00;22.000.000,00;18.109.910,47;Sim;Não;
1027;3/12/2008;18;20;33;44;47;60;0;112;6992;0,00;19.031,09;304,85;;;0,00;26.000.000,00;22.036.323,69;Sim;Não;
1028;6/12/2008;20;26;34;51;52;54;0;66;5453;0,00;39.415,99;477,07;;;0,00;32.000.000,00;26.828.477,85;Sim;Não;
1029;10/12/2008;5;16;17;20;24;32;1;262;17979;32.271.347,11;11.277,48;164,34;;RJ;0,00;15.000.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: DUQUE DE CAXIAS/RJ.
1030;13/12/2008;1;8;23;37;54;57;0;123;7495;0,00;12.938,02;212,33;;;0,00;19.000.000,00;15.656.941,29;Sim;Não;
1031;17/12/2008;24;33;40;43;46;49;1;59;5508;19.067.463,74;31.380,11;336,14;;SP;0,00;1.600.000,00;0,00;Não;Não;Ganhador de 6 acertos: São José do Rio Preto/SP.
1032;20/12/2008;15;16;26;29;43;57;0;49;3682;0,00;22.063,82;293,63;;;0,00;4.000.000,00;1.991.549,91;Sim;Não;
1033;24/12/2008;5;6;17;33;39;54;0;83;6445;0,00;13.662,29;175,95;;;0,00;6.000.000,00;4.080.441,78;Sim;Não;
1034;27/12/2008;1;3;18;20;42;49;0;61;4635;0,00;19.548,37;257,27;;;0,00;35.000.000,00;29.557.027,04;Sim;Não;
1035;31/12/2008;1;11;26;51;59;60;0;289;19044;0,00;14.028,04;212,88;;;0,00;45.000.000,00;37.025.110,94;Sim;Não;
1036;3/1/2009;10;27;36;39;41;52;1;177;11703;44.550.370,27;23.079,89;349,07;;MG;0,00;2.000.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: SÃO JOÃO DEL REI/MG.
1037;7/1/2009;4;36;44;46;53;56;0;27;3108;0,00;41.327,23;359,02;;;19.059.299,00;4.300.000,00;2.055.486,11;Sim;Não;
1038;10/1/2009;6;7;28;35;43;51;0;80;5438;0,00;16.894,25;248,54;;;0,00;7.500.000,00;4.545.165,59;Sim;Não;
1039;14/01/2009;2;20;24;27;36;52;0;96;6631;0,00;15.555,92;225,21;;;0,00;25.000.000,00;21.306.617,42;Sim;Não;
1040;17/01/2009;1;6;28;39;44;55;0;66;6431;0,00;31.738,53;325,73;;;0,00;30.000.000,00;25.165.354,54;Sim;Não;
1041;21/01/2009;10;12;36;44;54;57;1;82;8071;29.372.147,91;27.849,85;282,95;;RJ;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: TERESÓPOLIS/RJ.
1042;24/01/2009;13;18;25;30;46;51;0;79;4761;0,00;13.627,16;226,12;;;0,00;4.500.000,00;1.983.110,38;Sim;Não;
1043;28/01/2009;14;21;25;48;51;60;0;35;3197;0,00;33.115,91;362,55;;;0,00;7.000.000,00;4.118.214,61;Sim;Não;
1044;31/01/2009;10;11;13;35;39;58;0;79;6346;0,00;17.589,08;218,96;;;0,00;20.000.000,00;15.945.179,95;Sim;Não;
1045;4/2/2009;1;5;6;17;31;50;0;102;8623;0,00;17.541,75;207,50;;;0,00;23.000.000,00;19.241.182,43;Sim;Não;
1046;7/2/2009;28;40;42;54;55;57;1;49;4875;23.031.543,81;41.992,34;422,08;;SC;35.145.764,50;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: ITAPOÁ/SC.
1047;11/2/2009;1;2;8;10;14;48;0;148;8110;0,00;6.309,40;115,14;;;0,00;3.500.000,00;1.720.141,14;Sim;Não;
1048;14/02/2009;3;16;21;28;38;57;1;70;4990;3.901.088,76;16.913,47;237,26;;SP;0,00;1.700.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: GUARULHOS/SP.
1049;18/02/2009;2;5;17;29;34;52;1;143;6295;1.636.050,81;6.210,78;141,09;;SP;0,00;10.000.000,00;0,00;Não;Não;Ganhador de 6 acertos: São Paulo/SP.
1050;21/02/2009;14;24;26;33;45;60;0;66;4590;0,00;18.549,47;266,73;;;0,00;12.000.000,00;10.189.998,98;Sim;Não;
1051;25/02/2009;7;10;11;13;43;57;0;66;5281;0,00;11.893,94;148,65;;;0,00;14.000.000,00;11.636.051,15;Sim;Não;
1052;28/02/2009;8;11;15;16;52;57;1;77;5743;14.557.865,34;20.599,07;276,18;;RJ;27.092.243,50;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: RIO DE JANEIRO/RJ.
1053;4/3/2009;15;27;34;42;49;53;1;112;4385;1.629.650,34;7.898,82;201,75;;RS;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: CANOAS/RS.
1054;7/3/2009;13;14;18;27;41;60;0;37;3567;0,00;26.092,87;270,66;;;0,00;10.000.000,00;8.083.746,30;Sim;Não;
1055;11/3/2009;12;15;16;20;27;32;2;86;6311;5.273.833,35;15.552,99;211,94;;SP;0,00;1.500.000,00;0,00;Não;Não;GANHADORES DE 6 ACERTOS: TAUBATÉ/SP E CAPIVARI/SP.
1056;14/03/2009;6;8;38;50;53;59;1;23;2350;1.872.397,32;44.193,23;432,53;;DF;0,00;1.600.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: BRASÍLIA/DF.
1057;18/03/2009;2;3;4;15;49;59;0;46;3923;0,00;18.772,07;220,12;;;0,00;3.000.000,00;1.590.685,29;Sim;Não;
1058;21/03/2009;18;20;24;45;51;57;1;50;3853;3.671.709,67;22.593,98;293,20;;BA;0,00;1.800.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: SALVADOR/BA.
1059;25/03/2009;1;12;14;16;37;45;1;63;4089;1.600.783,97;13.793,60;212,52;;SP;0,00;8.000.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: SÃO PAULO/SP.
1060;28/03/2009;1;3;16;18;41;42;1;60;5220;8.287.163,48;20.333,07;233,71;;PR;0,00;1.500.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: CURITIBA/PR.
1061;1/4/2009;9;21;23;30;41;56;0;29;2579;0,00;29.790,04;334,98;;;0,00;3.500.000,00;1.591.415,12;Sim;Não;
1062;4/4/2009;2;8;23;33;37;55;0;114;6442;0,00;9.967,04;176,38;;;0,00;6.000.000,00;3.684.492,68;Sim;Não;
1063;8/4/2009;1;22;44;47;49;50;0;68;4202;0,00;17.776,43;287,67;;;0,00;8.000.000,00;5.911.224,82;Sim;Não;
1064;11/4/2009;4;16;19;28;29;49;0;74;5517;0,00;15.699,66;210,58;;;0,00;17.000.000,00;14.524.789,16;Sim;Não;
1065;15/04/2009;7;19;30;39;43;57;0;72;6501;0,00;23.596,92;261,34;;;0,00;21.000.000,00;17.654.485,48;Sim;Não;
1066;18/04/2009;6;10;25;32;43;49;0;115;8153;0,00;18.205,45;256,79;;;0,00;25.000.000,00;21.511.165,79;Sim;Não;
1067;22/04/2009;4;10;14;25;28;56;0;172;10795;0,00;11.762,29;267,73;;;0,00;30.000.000,00;25.237.954,47;Sim;Não;
1068;25/04/2009;25;27;44;47;48;57;0;146;10795;0,00;19.264,05;372,20;;;0,00;36.000.000,00;30.418.969,33;Sim;Não;
1069;29/04/2009;9;17;28;45;49;53;1;275;16287;36.400.425,15;11.807,55;284,80;;RJ;0,00;17.000.000,00;0,00;Não;Não;GANHADOR DE 6 ACERTOS: NILÓPOLIS/RJ.
1070;2/5/2009;5;8;16;23;41;53;2;302;8729;8.120.833,45;4.478,33;221,34;;DF;0,00;1.500.000,00;0,00;Não;Não;GANHADORES DE 06 ACERTOS: BRASÍLIA/DF E SÃO BERNARDO DO CAMPO/SP.
1071;6/5/2009;5;7;37;43;53;54;0;56;3846;0,00;17.508,53;364,19;;;0,00;4.000.000,00;1.806.143,13;Sim;Não;
1072;9/5/2009;9;18;19;43;47;54;0;47;4915;0,00;27.186,35;371,38;;;0,00;7.000.000,00;4.159.908,54;Sim;Não;
1073;13/05/2009;8;25;32;34;36;44;0;66;5305;0,00;20.356,35;361,79;;;0,00;9.000.000,00;6.634.811,63;Sim;Não;
1074;16/05/2009;3;10;23;29;47;50;0;111;7099;0,00;13.830,94;308,94;;;0,00;20.000.000,00;16.976.970,12;Sim;Não;
1075;20/05/2009;10;12;16;21;39;53;0;119;7179;0,00;15.845,68;375,22;;;0,00;25.000.000,00;20.450.510,01;Sim;Não;
1076;23/05/2009;4;10;19;32;33;42;0;102;8656;0,00;21.442,45;360,96;;;0,00;30.000.000,00;24.479.432,11;Sim;Não;
1077;27/05/2009;5;6;9;11;18;37;2;300;19219;14.486.088,42;8.129,73;181,28;BELO HORIZONTE;MG;41.658.547,00;2.000.000,00;0,00;Não;Não;AS APOSTAS GANHADORAS DE 6 ACERTOS FORAM REALIZADAS EM BELO HORIZONTE/MG E SÃO PAULO/SP.
1078;30/05/2009;3;6;34;41;43;45;0;47;3645;0,00;22.507,73;414,60;;;18.069.091,25;4.000.000,00;1.948.695,28;Sim;Não;
1079;3/6/2009;5;12;24;28;36;37;1;150;8339;4.033.499,58;7.545,01;193,88;INDAIATUBA;SP;19.331.149,25;12.000.000,00;0,00;Não;Não;
1080;6/6/2009;11;18;20;34;41;56;0;59;4152;0,00;24.305,19;493,39;;;24.493.897,75;16.000.000,00;12.716.777,49;Sim;Não;
1081;10/6/2009;9;16;24;29;52;56;0;109;7213;0,00;16.360,33;353,18;;;30.459.672,25;20.000.000,00;16.001.758,39;Sim;Não;
1082;13/06/2009;4;17;38;40;50;55;0;63;5460;0,00;28.937,66;476,99;;;31.139.440,50;23.000.000,00;19.360.050,18;Sim;Não;
1083;17/06/2009;10;20;23;28;42;43;0;70;6647;0,00;31.956,08;480,75;;;38.208.360,75;28.000.000,00;23.480.703,04;Sim;Não;
1084;20/06/2009;5;20;29;33;40;59;0;108;7731;0,00;23.240,93;463,81;;;42.873.020,75;45.000.000,00;39.437.088,95;Sim;Não;
1085;24/06/2009;12;21;39;40;50;55;0;81;7674;0,00;44.000,86;663,47;;;60.876.961,25;55.000.000,00;46.002.479,88;Sim;Não;
1086;27/06/2009;2;4;6;10;23;45;4;954;52159;13.904.065,20;5.470,55;142,93;IBIRITÉ;MG;89.142.866,75;2.000.000,00;0,00;Não;Não;
1087;1/7/2009;3;20;28;32;36;46;0;58;4426;0,00;20.380,65;381,53;;;20.190.770,25;4.000.000,00;2.177.511,76;Sim;Não;
1088;4/7/2009;6;24;31;35;42;57;0;78;5886;0,00;19.245,30;364,33;;;25.640.480,25;8.000.000,00;4.942.757,79;Sim;Não;
1089;8/7/2009;2;18;20;32;37;48;0;93;6101;0,00;17.263,31;375,93;;;27.422.916,50;27.000.000,00;23.035.860,57;Sim;Não;
1090;11/7/2009;9;20;24;36;40;42;0;175;10325;0,00;12.820,74;310,42;;;38.322.847,50;32.000.000,00;27.168.860,47;Sim;Não;
1091;15/07/2009;17;23;24;27;49;56;0;146;12471;0,00;18.821,58;314,78;;;46.937.052,75;38.000.000,00;32.230.875,61;Sim;Não;
1092;18/07/2009;1;9;30;33;34;40;0;130;11224;0,00;25.322,41;418,98;;;56.228.327,75;45.000.000,00;38.294.925,87;Sim;Não;
1093;22/07/2009;19;23;27;38;41;49;0;299;18464;0,00;13.845,47;320,29;;;70.710.811,50;56.000.000,00;45.920.866,95;Sim;Não;
1094;25/07/2009;9;10;21;36;41;48;1;211;18534;55.863.193,02;25.579,45;416,01;RIO DE JANEIRO;RJ;92.189.270,25;25.000.000,00;0,00;Não;Não;
1095;29/07/2009;10;16;21;23;27;36;0;168;10462;0,00;12.339,22;283,06;;;35.408.194,50;29.000.000,00;24.452.986,89;Sim;Não;
1096;1/8/2009;3;13;14;16;41;52;0;102;9766;0,00;26.537,40;395,95;;;46.234.424,25;35.000.000,00;29.439.225,73;Sim;Não;
1097;5/8/2009;1;17;21;33;48;56;1;242;13115;34.907.671,59;12.266,88;323,35;SANTOS;SP;50.705.642,75;2.000.000,00;0,00;Não;Não;
1098;8/8/2009;11;20;21;30;50;52;1;49;3434;2.656.519,77;29.430,83;599,92;BELÉM;PA;24.632.326,25;2.500.000,00;0,00;Não;Não;
1099;12/8/2009;14;31;35;38;44;55;0;42;3392;0,00;30.298,50;535,94;;;21.735.883,75;17.000.000,00;14.459.242,92;Sim;Não;
